filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd110602.0060.fits,MAXIJ1543-564,15:43:12.98,-56:23:58.6,2011-06-03,02:16:57.032,2455715.5951,360.0,1.16,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110529.0050.fits,MAXIJ1543-564,15:43:17.45,-56:24:48.8,2011-05-30,01:26:24.446,2455711.56001,360.0,1.26,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110526.0037.fits,MAXIJ1543-564,15:43:17.22,-56:24:43.1,2011-05-27,02:16:37.402,2455708.59488,360.0,1.19,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110525.0057.fits,MAXIJ1543-564,15:43:12.17,-56:24:18.0,2011-05-26,03:26:37.108,2455707.64348,360.0,1.13,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110513.0056.fits,MAXI J1543-564,15:43:17.53,-56:24:49.9,2011-05-14,03:14:24.633,2455695.63501,420.0,1.18,R,J,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110514.0066.fits,MAXI J1543-564,15:17:41.83,-24:22:19.2,2011-05-15,04:01:15.362,2455696.66754,420.0,1.01,R,J,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110515.0085.fits,MAXIJ1543-564,15:43:17.47,-56:24:48.5,2011-05-16,03:38:39.597,2455697.65185,360.0,1.15,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110516.0064.fits,MAXIJ1543-564,15:43:17.45,-56:24:49.0,2011-05-17,02:52:18.368,2455698.61966,360.0,1.2,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110517.0087.fits,MAXIJ1543-564,15:43:17.64,-56:24:46.8,2011-05-18,03:50:40.533,2455699.6602,360.0,1.13,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110519.0053.fits,MAXIJ1543-564,15:43:17.43,-56:24:48.8,2011-05-20,03:05:19.901,2455701.6287,360.0,1.17,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110520.0082.fits,MAXIJ1543-564,15:43:12.16,-56:24:39.4,2011-05-21,02:59:41.255,2455702.62478,360.0,1.17,R,J,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
rccd110522.0075.fits,MAXIJ1543-564,15:43:11.34,-56:24:34.3,2011-05-23,03:18:38.198,2455704.63794,360.0,1.14,I,K,1250.0,1880.0,1990.0,xrb-archive_USB-data-SUBDIR/LOG_USB-data-SUBDIR.20030204thru20110603.csv,opticaldirecs/xrb-archive_USB-data-SUBDIR/,USB-data-SUBDIR,Disk,,,J1543-564,True,optical
binir110602.0154.fits,MAXIJ1543-564,15:43:12.96,-56:23:57.6,2011-06-03,02:18:25.634,2455715.59613,30.05,1.16,I,K,1220,1880,2020,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,,J1543-564,True,IR
binir110602.0155.fits,MAXIJ1543-564,15:43:13.01,-56:23:59.5,2011-06-03,02:19:11.493,2455715.59666,30.04,1.16,I,K,1280,1850,1990,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,,J1543-564,True,IR
binir110602.0152.fits,MAXIJ1543-564,15:43:12.97,-56:23:59.0,2011-06-03,02:16:54.240,2455715.59507,30.04,1.16,I,K,1250,1880,1990,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,,J1543-564,True,IR
binir110602.0153.fits,MAXIJ1543-564,15:43:12.97,-56:23:59.2,2011-06-03,02:17:39.770,2455715.5956,30.05,1.16,I,K,1250,1910,1960,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,,J1543-564,True,IR
