filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd070703.0071.fits,4u 1822-371,18:25:46.74,-37:06:08.3,2007-07-04,06:41:38.583,2454285.77892,300.0,1.15,V,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_9_2.csv,miniarchive,temp_archive_9_2,Disk,YALE-03A-0001,,4U1822-371,True,optical
rccd070703.0070.fits,4u 1822-371,18:25:46.75,-37:06:18.1,2007-07-04,06:35:44.388,2454285.77482,300.0,1.14,I,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_9_2.csv,miniarchive,temp_archive_9_2,Disk,YALE-03A-0001,,4U1822-371,True,optical
rccd080312.0098.fits,3A 1822-371,18:25:45.93,-37:06:17.1,2008-03-13,08:40:53.686,2454538.86174,100.0,1.28,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080312.0099.fits,3A 1822-371,18:25:45.86,-37:06:19.4,2008-03-13,08:56:27.766,2454538.87255,100.0,1.23,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080312.0100.fits,3A 1822-371,18:25:45.82,-37:06:20.8,2008-03-13,09:12:02.440,2454538.88337,100.0,1.18,V,H,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080313.0102.fits,3A 1822-371,18:25:45.41,-37:06:18.8,2008-03-14,08:01:22.178,2454539.83428,100.0,1.43,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080313.0103.fits,3A 1822-371,18:25:45.23,-37:06:19.4,2008-03-14,08:17:02.131,2454539.84516,100.0,1.35,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080314.0073.fits,3A 1822-371,18:25:46.30,-37:06:18.5,2008-03-15,07:49:17.662,2454540.8259,100.0,1.47,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080313.0104.fits,3A 1822-371,18:25:44.98,-37:06:19.6,2008-03-14,08:32:43.058,2454539.85605,100.0,1.29,V,H,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080314.0074.fits,3A 1822-371,18:25:46.49,-37:06:17.1,2008-03-15,08:04:52.091,2454540.83672,100.0,1.39,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080314.0075.fits,3A 1822-371,18:25:46.36,-37:06:17.3,2008-03-15,08:20:28.151,2454540.84755,100.0,1.32,V,H,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080318.0099.fits,3A 1822-371,18:25:45.23,-37:06:24.9,2008-03-19,08:31:49.349,2454544.85543,100.0,1.23,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080318.0100.fits,3A 1822-371,18:25:45.36,-37:06:25.9,2008-03-19,08:47:26.554,2454544.86628,100.0,1.18,V,H,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080318.0098.fits,3A 1822-371,18:25:45.31,-37:06:23.4,2008-03-19,08:16:12.428,2454544.84459,100.0,1.28,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080319.0108.fits,3A 1822-371,18:25:45.85,-37:06:30.1,2008-03-20,07:33:54.912,2454545.81522,100.0,1.45,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080319.0109.fits,3A 1822-371,18:25:45.70,-37:06:29.7,2008-03-20,07:49:28.307,2454545.82602,100.0,1.37,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080319.0110.fits,3A 1822-371,18:25:45.57,-37:06:31.1,2008-03-20,08:05:02.219,2454545.83683,100.0,1.31,V,H,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080320.0105.fits,3A 1822-371,18:25:46.51,-37:06:22.9,2008-03-21,08:32:57.489,2454546.85623,100.0,1.2,B,J,1230,1848,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080320.0106.fits,3A 1822-371,18:25:46.45,-37:06:21.9,2008-03-21,08:48:31.820,2454546.86704,100.0,1.16,I,K,1230,1848,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080320.0107.fits,3A 1822-371,18:25:46.77,-37:06:20.1,2008-03-21,09:04:07.823,2454546.87788,100.0,1.13,V,H,1230,1848,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080406.0069.fits,3A 1822-371,18:25:46.28,-37:06:29.4,2008-04-07,06:07:12.272,2454563.75501,100.0,1.54,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080406.0070.fits,3A 1822-371,18:25:46.61,-37:06:29.3,2008-04-07,06:22:48.326,2454563.76584,100.0,1.45,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080406.0071.fits,3A 1822-371,18:25:46.63,-37:06:29.0,2008-04-07,06:38:24.370,2454563.77668,100.0,1.37,V,H,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080407.0104.fits,3A 1822-371,18:25:46.46,-37:06:19.1,2008-04-08,07:09:53.624,2454564.79855,100.0,1.24,I,K,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
rccd080407.0103.fits,3A 1822-371,18:25:46.81,-37:06:17.6,2008-04-08,06:54:08.780,2454564.78762,100.0,1.29,B,J,1210,1868,2020,optical_CD_header_logs/LOG_3A 1822-371.20080313thru20080408.csv,optical_CD_header_logs/,3A 1822-371,CD,,,4U1822-371,True,optical
